idMedicamento,nombreMedicamento,principioActivo,accionTerapeutico
16124,INFORTIN JBE. FCO. CHERRY 180 ML. INF.,ALFA TOCOFEROL + ASCORBICO ACIDO + ASPARTAMO + CIANOCOBALAMINA + NICOTINICO ACIDO + PANTOTENICO ACIDO + PIRIDOXINA + RETINOL + RIBOFLAVINA + TIAMINA,
23871,INFUSION DESCANSO HERBAL X20SOB.,TERAPIA FLORAL,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
16634,INGANTIBE SOL.INY.1000UI/5ML ANTIHEPAT.B,INMUNOGLOBULINA,
13903,INMUNOBIO X50COM.SUBL,ANTIGRIPAL-ANTIVIRAL HOMEOPATICO,PREPARADOS PARA LA TOS Y EL RESFRIADO
15677,INNOVA CD X 28COMP.REC.,ETINILESTRADIOL + LEVONORGESTREL,
13402,INSPRA 25MG X30COM.REC.,ESPLERENONA,DIURETICOS
13395,INSPRA 50MG X30COM.REC.,ESPLERENONA,DIURETICOS
14748,INSUL HUMULIN N KWIKPEN 100U/ML 3ML 5JER,INSULINA,
14745,INSUL. ACTRAPID HM 100UI/ML CAJA 1 UNID.,INSULINA,
16796,INSUL. APIDRA 100 UI/ML. CATRIDGE 1 UNID,INSULINA GLULISINA,
14752,INSUL. BASAGLAR KWIKPEN 100U/ML X 5JER,INSULINA GLARGINA,
16798,INSUL. HUMALOG 100 U/ML CART.3ML X 5U.,INSULINA HUMANA,
16797,INSUL. HUMALOG 100 UI/ML. CAJA 1 UNID.,INSULINA HUMANA,
16932,INSUL. HUMALOG 25 MIX KWIK PEN 5 DIS.3ML,INSULINA HUMANA,
16799,INSUL. HUMALOG KWIK PEN 5 DISPOSIT. 3ML.,INSULINA HUMANA + INSULINA LISPRO PROTAMINA,
14747,INSUL. HUMULIN 70/30 100UI/ML CAJA 1 UNI,INSULINA,
14744,INSUL. HUMULIN-N 100UI/ML CAJA 1 UNID,INSULINA,
14746,INSUL. INSULATARD HM 100UI/ML CAJA 1 UNI,INSULINA,
16795,INSUL. LANTUS 100UI/ML CATRIDGE X 1U,INSULINA GLARGINA,
16931,INSUL. LEVEMIR FLEXPEN¿100U/ML.¿X 5UN.,INSULINA DETEMIR,
14751,INSUL. NOVORAPID FLEXPEN 100U/ML. 5X3ML,INSULINA ASPARTO,
14750,INSUL. NOVORAPID PENFILL  100U/ML. 5X3ML,INSULINA ASPARTO,
14749,INSUL. NOVORAPID VIAL 100U/ML 10 ML.,INSULINA ASPARTO,
14753,"INSUL.TOUJEO 300 UI/ML X1JER.PREL. 1,5ML",INSULINA GLARGINA,
16794,INSUL.TRESIBA FLEX DEGL.100UI/ML 1JER,INSULINA DEGLUDEC,
13591,INSULATARD HM 100UI/ML 10ML X1F-A,INSULINA ISOFANICA,FARMACOS EN DIABETES
13586,INSULATARD HM 100UI/ML PENFILL 3ML X5F-A,INSULINA ISOFANICA,FARMACOS EN DIABETES
13515,INTAXEL ER (B) 0.375MG X30COM.PROL,PRAMIPEXOL,ANTIPARKINSONIANOS
13384,INTAXEL ER (B) 0.75MG X30COM.PROL,PRAMIPEXOL,ANTIPARKINSONIANOS
13363,INTAXEL ER (B) 1.5MG X30COM.PROL,PRAMIPEXOL,ANTIPARKINSONIANOS
16970,INUCAL GOTAS 30ML.,PELARGONIUM SIDOIDES,
14975,INVANZ 1 GR. CAJA 1 VIAL I.V.,ERTAPENEM,
16927,INVOKANA 100MG CAJA 30COMP REC,CANAGLIFLOZINA,
16782,INVOKANA 300MG CAJA 30COMP REC,CANAGLIFLOZINA,
15438,IPRAN 20MG. CAJA 30 COMP. REC.,ESCITALOPRAM,
13999,IPSON D FTE.S.O.X120ML,IBUPROFENO / PSEUDOEFEDRINA,PREPARADOS DE USO NASAL
15929,IPSON-D 100MG/5ML SUSP. FCO. 120ML,IBUPROFENO + PSEUDOEFEDRINA,
15931,IPSON-D FORTE 200MG/5ML SUSP. FCO 120 ML,IBUPROFENO + PSEUDOEFEDRINA,
16940,IPSON-D FORTE CAJA 10 COMP. REC.,IBUPROFENO + PSEUDOEFEDRINA,
14126,IRAZEM (B) 10MG X30COM.,ARIPIPRAZOL,PSICOLEPTICOS
15339,IRAZEM 10MG.CAJA 30COMP.,ARIPIPRAZOL,
15344,IRAZEM 15MG.CAJA 30COMP.,ARIPIPRAZOL,
13311,IRBEVITAE (B) 150MG X28COM.REC,IRBESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13300,IRBEVITAE (B) 300MG X28COM.REC,IRBESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14622,IRBEVITAE 150MG. CAJA 28 COMP. REC.,IRBESARTAN,
14623,IRBEVITAE 300MG CAJA 28 COMP. REC.,IRBESARTAN,
23540,IRON X60TAB.,COMPLEJO DE HIERRO III,ANTIANEMICOS
14584,"IRTANA H 150/12,5 MG CAJA 30 COMP.",HIDROCLOROTIAZIDA + IRBESARTAN,
14587,"IRTANA H 300/12,5MG. CAJA 30 COMP.",HIDROCLOROTIAZIDA + IRBESARTAN,
16487,ISDIBEN 10MG. CAJA 30 CAP. BLANDAS,ISOTRETINOINA,
15110,ISDIBEN 20MG. CAJA 30 CAP. BLANDAS,ISOTRETINOINA,
14540,ISKIMIL 75MG. CAJA 30 COMP. REC.,CLOPIDOGREL,
14624,ISMO 20MG. CAJA 20 COMP.,ISOSORBIDE MONONITRATO,
23855,ISOLATE PROTEIN VLPRO VITA X2LB,SUPLEMENTO ALIMENTICIO,SUPLEMENTOS
14680,ISOPTINA 80MG. CAJA 20 COMP.,VERAPAMILO,
16414,ISOPTINA SR 120MG. CAJA 20 COMP.,VERAPAMILO,
14679,ISOPTINA SR 240MG. CAJA 20 COMP.,VERAPAMILO,
13048,ISOSORBIDA 10MG X60COM.,ISOSORBIDA DINITRATO,TERAPIA CARDIACA
16015,ISOX 15MG. CAJA 10 COMP.,MELOXICAM,
16017,ISOX 15MG. CAJA 30 COMP.,MELOXICAM,
16954,ISOX 7.5MG. CAJA 20 COMP.,MELOXICAM,
16453,ISQUELIUM 4MG. CAJA 30 COMP,ACENOCUMAROL,
15267,ITAN 10MG. CAJA 30 COMP.,METOCLOPRAMIDA,
13496,ITRAC 100 100MG X15CAP.,ITRACONAZOL,ANTIMICOTICOS PARA USO SISTEMICO
13467,IZOFRAN (B) 4MG/2ML SOL.INY X10AMP,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13462,IZOFRAN (B) 8MG/4ML SOL.INY X8AMP,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13463,IZOFRAN (R) 4MG X15COM.REC.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13460,IZOFRAN (R) 8MG X15COM.REC.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
16250,IZOFRAN 16MG. CAJA 1 SUP.,ONDANSETRON,
15275,IZOFRAN 4MG. CAJA 1 VIAL 2ML. I.V.,ONDANSETRON,
15282,IZOFRAN 8MG. CAJA 1 VIAL I.V. 4ML.,ONDANSETRON,
14231,IZOFRAN 8MG/ML X1AMP,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13429,IZOFRAN ZYDIS (R) 8MG X10COM.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13432,IZOFRAN ZYDIS (R) 8MG X2COM.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13666,IZOFRAN ZYDIS 4MG X10COM.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
13433,IZOFRAN ZYDIS 4MG X2COM.,ONDANSETRON,ANTIEMETICOS Y ANTINAUSEOSOS
15276,IZOFRAN ZYDIS 4MG. CAJA 10 TAB.,ONDANSETRON,
15277,IZOFRAN ZYDIS 4MG. CAJA 2 TAB.,ONDANSETRON,
15283,IZOFRAN ZYDIS 8MG. CAJA 10 TAB.,ONDANSETRON,
15285,IZOFRAN ZYDIS 8MG. CAJA 2 COMP,ONDANSETRON,
23207,J.LES PINS COL.L.BLOSSOM X100ML,,FRAGANCIAS
14790,JALRA 50MG.28 COMP.REC,VILDAGLIPTINA,
14781,JALRA M 50/1000 28COMP REC,METFORMINA + VILDAGLIPTINA,
14783,JALRA M 50/500MG 28 COMP REC.,METFORMINA + VILDAGLIPTINA,
14786,JALRA M 50/850MG 28 COMP REC.,METFORMINA + VILDAGLIPTINA,
13290,JANUMET 50/1000 X28COM.REC.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
13342,JANUMET 50/1000 X56COM.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
13412,JANUMET 50/500 X28COM.REC.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
13295,JANUMET 50/500 X56COM.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
13331,JANUMET 50/850 X28COM.REC.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
13332,JANUMET 50/850 X56COM.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
16807,JANUMET 50MG/1000MG CAJA 28 COMP.REC.,METFORMINA + SITAGLIPTINA,
16808,JANUMET 50MG/1000MG CAJA 56 COM.REC,METFORMINA + SITAGLIPTINA,
16935,JANUMET 50MG/500MG CAJA 28 COMP.REC,METFORMINA + SITAGLIPTINA,
16810,JANUMET 50MG/500MG CAJA 56 COMP. REC,METFORMINA + SITAGLIPTINA,
16811,JANUMET 50MG/850MG CAJA 28 COMP.REC.,METFORMINA + SITAGLIPTINA,
16812,JANUMET 50MG/850MG CAJA 56 COMP. REC,METFORMINA + SITAGLIPTINA,
14079,JANUMET XR 100/1000 X28COM.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
16806,JANUMET XR 100/1000MG CAJA 28COMP,METFORMINA + SITAGLIPTINA,
14085,JANUMET XR 50/1000 X56COM.,METFORMINA / SITAGLIPTINA,FARMACOS EN DIABETES
16809,JANUMET XR 50/1000MG 56COMP,METFORMINA + SITAGLIPTINA,
13292,JANUVIA 100MG X28COM.REC.,SITAGLIPTINA,FARMACOS EN DIABETES
16813,JANUVIA 100MG. CAJA 28 COMP. REC.,SITAGLIPTINA,
16936,JANUVIA 50MG. CAJA 28 COMP. REC.,SITAGLIPTINA,
16789,JARDIANCE 10 MG 30COMP,EMPAGLIFLOZINA,
13805,JARDIANCE 10MG X30COM.REC,EMPAGLIFLOZINA,FARMACOS EN DIABETES
16790,JARDIANCE 25MG. 30 COMP. REC.,EMPAGLIFLOZINA,
13438,JARDIANCE 25MGX30,EMPAGLIFLOZINA,FARMACOS EN DIABETES
16791,JARDIANCE DUO 12.5/1000 60COMP REC,EMPAGLIFLOZINA + METFORMINA,
14411,JARDIANCE DUO 12.5/1000 X60COM.REC.,EMPAGLIFLOZINA / METFORMINA,FARMACOS EN DIABETES
14423,JARDIANCE DUO 12.5/850 X60COM.REC.,EMPAGLIFLOZINA / METFORMINA,FARMACOS EN DIABETES
16265,JAYDESS D.I.U CAJA 1 UN.,LEVONORGESTREL,
23206,JLP BLACK TWIST EDT LTDA.X100ML,,FRAGANCIAS
23222,JLP COLONIA INGLESA X250ML,,FRAGANCIAS
23204,JLP EAU THE LOVE X55ML,,FRAGANCIAS
23199,JLP EAU THE PINK X55ML,,FRAGANCIAS
23221,JLP GOLD ANGEL EDT X100ML,,FRAGANCIAS
23212,JLP GREEN EDT X100ML,,FRAGANCIAS
23210,JLP IKKS ANGEL COL.X250ML,,FRAGANCIAS
23209,JLP IKKS FANTASY COL.X250ML,,FRAGANCIAS
23195,JLP IKKS PINK LOVE EDT X100ML,,FRAGANCIAS
23187,JLP IKKS SWEET LOVE EDT X100ML,,FRAGANCIAS
23216,JLP PURE PINK COL.X100ML,,FRAGANCIAS
23211,JLP RED PASSION EDT X100ML,,FRAGANCIAS
23217,JLP SEXY BLUE EDT X100ML,,FRAGANCIAS
23208,JLP SWEET GLAM EDT X100ML,,FRAGANCIAS
16559,KALITIUM 300 MG CAJA 50 COMP.REC.,LITIO,
16560,KALITIUM 450 MG LP CAJA 30 COMP.LP,LITIO,
14330,KALOBA 20MG X15COM.REC.,PELARGONIUM SIDOIDES,PREPARADOS PARA LA TOS Y EL RESFRIADO
16121,KALOBA CAJA 15 COMP. REC.,PELARGONIUM SIDOIDES,
16119,KALOBA GOTAS 20ML.,PELARGONIUM SIDOIDES,
16120,KALOBA GOTAS 50ML.,PELARGONIUM SIDOIDES,
14133,KALOBA GTAS.X20ML,PELARGONIUM SIDOIDES,PREPARADOS PARA LA TOS Y EL RESFRIADO
15767,"KENALER 0,05% FCO. 5ML.",KETOTIFENO,
13759,KEPPRA (R) 1000MG X30COM.REC.,LEVETIRACETAM,ANTIEPILEPTICOS
13451,KEPPRA (R) 500MG X30COM.REC.,LEVETIRACETAM,ANTIEPILEPTICOS
13700,KEPPRA (R) 500MG X60COM.REC.,LEVETIRACETAM,ANTIEPILEPTICOS
15481,KEPPRA 1000MG. CAJA 30 COMP.REC.,LEVETIRACETAM,
15484,KEPPRA 100MG./ML.SOL ORAL 300ML,LEVETIRACETAM,
13590,KEPPRA 100MG/ML S.O.X300ML,LEVETIRACETAM,ANTIEPILEPTICOS
16557,KEPPRA 500MG. CAJA 30 COMP. REC.,LEVETIRACETAM,
15480,KEPPRA CONCENTRADO PARA SOLUCIÓN PARA INFUSIÓN 100 MG/ML,LEVETIRACETAM,
16010,KEPRODOL 50MG. CAJA 20 CAP.,KETOPROFENO,
14284,KETANOR SL 30MG X4COM.,KETOROLACO,ANALGESICOS
16857,KETANOR SOLUCION INYEC. 30MG/1ML 3AMP,KETOROLACO,
13107,KETOCONAZOL 2% CR.X20G,KETOCONAZOL,ANTIFUNGICOS DERMATOLOGICOS
15116,KETOCONAZOL 2% CREM. POMO 20 GR,KETOCONAZOL,
17021,KETOCONAZOL CR. 20 GR. (HOS),KETOCONAZOL,ANTIMICOTICO TOPICO
17022,KETOCONAZOL CR. 20 GR. (HOS),KETOCONAZOL,ANTIMICOTICO TOPICO
13108,KETOPROFENO (B) 50MG X20CAP.,KETOPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13042,KETOPROFENO 100MG/2ML IV X5AMP.,KETOPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13082,"KETOPROFENO 2,5% GEL TOPICO X60G",KETOPROFENO,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR
17081,KETOPROFENO 200 MG. 10 COMP.,KETOPROFENO,ANALGESICOS
13245,KETOPROFENO 200MG X10COM.,KETOPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
17013,KETOPROFENO 50 MG. 20 CAPS. (MNT) (B),KETOPROFENO,ANALGESICOS
16011,KETOPROFENO 50MG. CAJA 20CAP,KETOPROFENO,
16005,KETOPROFENO INY 100MG/2ML CAJA 5 AMP.,KETOPROFENO,
17089,KETOROLACO 10 MG. 10 COMP. (MNT),KETOROLACO,ANALGESICOS
13168,KETOROLACO 10MG X10COM.,KETOROLACO,ANALGESICOS
16674,KEVAL 40MG. CAJA 2COMP. REC.,ELETRIPTANO,
16677,KEVAL 40MG. CAJA 6 COMP. REC.,ELETRIPTANO,
15412,KINTAVA 25MG. CAJA 30 COMP.,DIFENIDOL,
15911,KLARICID 250MG./5ML. SUSP. FCO. 60ML.,CLARITROMICINA,
15914,KLARICID 500MG. CAJA 14 COMP.,CLARITROMICINA,
15016,KLINA  ONE  GEL TOPICO 30 GR.,BENZOILO PEROXIDO + CLINDAMICINA,
16934,"KOMBIGLYZE XR 2,5/1000 CAJA 56COMP.REC.",METFORMINA + SAXAGLIPTINA,
13885,KOMBIGLYZE XR 2.5/1000 X56COM.,METFORMINA / SAXAGLIPTINA,FARMACOS EN DIABETES
16805,KOMBIGLYZE XR 5/1000 CAJA 28COMP.REC.780,METFORMINA + SAXAGLIPTINA,
13886,KOMBIGLYZE XR 5/1000 X28COM.,METFORMINA / SAXAGLIPTINA,FARMACOS EN DIABETES
16275,KONYNE 80 500 U.I. CAJA 1 VIAL,FACTOR IX,
14450,KOPODEX (B) 500MG X60COM.REC.,LEVETIRACETAM,ANTIEPILEPTICOS
16555,KOPODEX 100MG/ML SOL. ORAL 120 ML,LEVETIRACETAM,
15485,KOPODEX 500MG. CAJA 60 COMP. REC,LEVETIRACETAM,
23507,L-ARGININA 500MG X60TAB.,L-ARGININA,SUPLEMENTOS
23441,L-CARNITINE  CAFFEINE X60CAP.,L-CARNITINA,SUPLEMENTOS
23445,L-CARNITINE 1000MG LIQUID X450ML,L-CARNITINA / TE VERDE / VITAMINAS COMPLEJO B / YERBA MATE,SUPLEMENTOS
23435,L-CARNITINE 1000MG X60TAB.,L-CARNITINA,SUPLEMENTOS
23467,L-CARNITINE 500MG X60CAP.,SUPLEMENTO ALIMENTICIO DEPORTIVO,SUPLEMENTOS
23434,L-GLUTAMINA POWDER 500MG POLVO X300G,0,SUPLEMENTOS
23505,L-GLUTAMINE 1000MG X60TAB.,MAGNESIO,SUPLEMENTOS MINERALES
23572,L-LYSINE 500MG X100TAB.,L-LISINA,SUPLEMENTOS
15029,LABOSALIC UGTO. POMO 15 GR.,BETAMETASONA + SALICILICO ACIDO,
16474,LABOSONA-G CREM. POMO 15 GR.,BETAMETASONA + GENTAMICINA,
16532,LACTAFEM 75 MCG CAJA 28 COMP.,DESOGESTREL,
13680,LACTAFEM 75MCG X28COM.REC.,DESOGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
23475,LACTASE 9000 X60CAP,LACTASA,"DIGESTIVOS, INCLUYE ENZIMAS"
15688,LACTIL 250 MG. CAJA 12 CAP.,LACTOBACILLUS RHAMNOSUS,
17035,LACTULOSA 65% 200 ML. (REC),LACTULOSA,EVACUANTE INTESTINAL
15233,LACTULOSA 65% SOL. FCO. 1 L,LACTULOSA,
13002,LACTULOSA 65% SOL.ORAL X1000ML,LACTULOSA,LAXANTES
13578,LACTULOSA 65% SOL.ORAL X200ML,LACTULOSA,LAXANTES
13580,LACTULOSA 66.7 % S.O X200ML,LACTULOSA,LAXANTES
13665,LADEE (B)  X28COM.REC.,DROSPIRENONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
13414,LADEE 20 (B) X28COM.REC.,DROSPIRENONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
15643,LADEE 20 X 28 COMP. REC.,DROSPIRENONA + ETINILESTRADIOL,
15644,LADEE CAJA 28 COMP. REC.,DROSPIRENONA + ETINILESTRADIOL,
15041,LADY - TEN X 21 COMP. REC. UF,CIPROTERONA + ETINILESTRADIOL,
14453,LADY TEN (B) X21COM.REC.,CIPROTERONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
13829,LAFIGIN (B) 50MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
15472,LAFIGIN 25 MG. CAJA 30 COMP.,LAMOTRIGINA,
15468,LAFIGIN DT 100 MG. CAJA 30 COMP. DISPERS,LAMOTRIGINA,
17023,LAGRIMAS ARTIFICIALES 10 ML. (PHA),HIPROMELOSA,LUBRICANTE OCULAR
13097,LAGRIMAS ARTIFICIALES SOF X10ML,ALCOHOL POLIVINILICO,OFTALMOLOGICOS
15760,LAGRIMAS ARTIFICIALES SOL. FCO. 15ML.,HIPROMELOSA,
16134,"LAGSOLETS 0,12MG/ML. COL. FCO.10ML",NAFAZOLINA,
16302,LAMICTAL  5 MG. CAJA 30 COMP. DISPER.,LAMOTRIGINA,
14081,LAMICTAL (R) 100MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
14070,LAMICTAL (R) 100MG X30COM.MASTICABLES,LAMOTRIGINA,ANTIEPILEPTICOS
13791,LAMICTAL (R) 200MG X30COM.MASTICABLES,LAMOTRIGINA,ANTIEPILEPTICOS
14116,LAMICTAL (R) 50MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
14384,LAMICTAL (R) 50MG X30COM.MASTICABLES,LAMOTRIGINA,ANTIEPILEPTICOS
15464,LAMICTAL 100 MG. CAJA 30 COMP.,LAMOTRIGINA,
16301,LAMICTAL 200 MG. CAJA 30 COMP. DISPER.,LAMOTRIGINA,
15470,LAMICTAL 25 MG. CAJA 30 COMP.,LAMOTRIGINA,
16553,LAMICTAL 50 MG. CAJA 30 COMP.,LAMOTRIGINA,
14188,LAMISIL (R) 250MG X28COM.,TERBINAFINA,ANTIFUNGICOS DERMATOLOGICOS
15140,LAMISIL 1% CREM. POMO 15 GR.,TERBINAFINA,
15141,LAMISIL 250 MG. CAJA 28 COMP.,TERBINAFINA,
13600,LAMOTRIGINA (B) 100MG X30COM.DISP.,LAMOTRIGINA,ANTIEPILEPTICOS
15465,LAMOTRIGINA 100MG. CAJA 30 COMP. DISPER.,LAMOTRIGINA,
13037,LAMOTRIGINA 25MG X30COM.DISP.,LAMOTRIGINA,ANTIEPILEPTICOS
15474,LAMOTRIGINA 50 MG. CAJA 30 COMP. DISPER.,LAMOTRIGINA,
13022,LAMOTRIGINA 50MG X30COM.DISP.,LAMOTRIGINA,ANTIEPILEPTICOS
15238,LANGASTROL 30 MG. CAJA 30 CAPS,LANSOPRAZOL,
13255,LANSOPRAZOL (B) 30MG X30CAP,LANSOPRAZOL,AGENTES PARA ALTERACIONES CAUSADAS CON ACIDO
17109,LANSOPRAZOL 30 MG. 30 CAPS. (OPK) (B),LANSOPRAZOL,ANTIULCEROSO
16516,LANSOPRAZOL 30 MG. CAJA 30 COMP.,LANSOPRAZOL,
13796,LANTUS 100UI/ML 10ML X1VIAL,INSULINA GLARGINA,FARMACOS EN DIABETES
14354,LANTUS 100UI/ML CARTUCHOS 3ML X1,INSULINA GLARGINA,FARMACOS EN DIABETES
13348,LANTUS SOLOSTAR 100UI/ML 3ML X1CARTRIDGE,INSULINA GLARGINA,FARMACOS EN DIABETES
15235,LANZOPRAL 30 MG CAJA 14 SOBRES,LANSOPRAZOL,
15239,LANZOPRAL 30 MG CAJA 30CAP,LANSOPRAZOL,
15237,LANZOPRAL 30 MG. CAJA 28 CAP.,LANSOPRAZOL,
15234,LANZOPRAL 30MG. CAJA 14 CAP.,LANSOPRAZOL,
15204,LANZOPRAL HELI-PACK 10 UN,AMOXICILINA + CLARITROMICINA + LANSOPRAZOL,
15205,LANZOPRAL HELI-PACK 14 UN.,AMOXICILINA + CLARITROMICINA + LANSOPRAZOL,
16348,"LASTACAFT 0,25% COL. FCO. 3ML",ALCAFTADINA,
13619,"LATANOPROST (B) 50MCG/ML SOF.X2,5ML",LATANOPROST,OFTALMOLOGICOS
16860,"LATANOPROST SOL. OFT. 50MCG/ML 2,5ML.",LATANOPROST,
15769,LATOF 0.005% COL. FCO. 2.5 ML.,LATANOPROST,
14363,LATOF T SOF.X2.5ML,LATANOPROST / TIMOLOL,OFTALMOLOGICOS
15774,LATOF-T COL. FCO. 2.5 ML.,LATANOPROST + TIMOLOL,
16518,LAX PLV SOL ORAL 17GR CAJA 7 SOBRES,MACROGOL,
14976,LEFLONEX 500MG CAJA 10COMP REC,LEVOFLOXACINO,
16162,LEODRIN 70 DUO BITERAPIA 4+56 COMP REC.,ALENDRONATO + CALCIO + COLECALCIFEROL,
16161,LEODRIN 70MG. CAJA 12 COMP. REC.,ALENDRONATO,
16163,LEODRIN PLUS 5600UI CAJA 5COMP.REC.,ALENDRONATO + COLECALCIFEROL,
15483,LEOVAL 1000MG CAJA 30 COMP.,LEVETIRACETAM,
15479,LEOVAL 100MG/ML FCO.300ML,LEVETIRACETAM,
14446,LEPONEX 100MG X20COM.,CLOZAPINA,PSICOLEPTICOS
14214,LEPONEX 100MG X30COM.,CLOZAPINA,PSICOLEPTICOS
15400,LEPONEX 100MG. CAJA 20 COMP.,CLOZAPINA,
16542,LEPONEX 100MG. CAJA 30COMP.,CLOZAPINA,
15402,LEPONEX 25MG. CAJA 20COMP.,CLOZAPINA,
16509,LEROGIN CAJA 30 GRAG.,CLIDINIO + CLORDIAZEPOXIDO,
13847,LERTUS (B) 75MG/3ML X5AMP.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13869,LERTUS 1% GEL X60G,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13698,LERTUS 15MG/ML GTAS.X25ML,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13865,LERTUS 25MG X20COM.REC.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13679,LERTUS 50MG X10COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13732,LERTUS 50MG X30COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15983,LERTUS 50MG. CAJA 10 COMP.,DICLOFENACO,
15989,LERTUS 75MG. CAJA 5 AMP. 3ML.,DICLOFENACO,
13951,LERTUS RET.100MG X10COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13731,LERTUS RET.100MG X30COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15967,LERTUS RETARD 100MG. CAJA 10 COMP.,DICLOFENACO,
13842,LERTUS RL 150MG X10COM.PROL.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13736,LERTUS RL 150MG X20COM.PROL.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13863,LERTUS SR 75MG X10COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15986,LERTUS-SR 75MG. CAJA 10 COMP.,DICLOFENACO,
15421,LERVITAN 30MG CAJA 30 COMP.REC.,DULOXETINA,
15424,LERVITAN 60MG CAJA 30 COMP.REC.,DULOXETINA,
13740,LETICO (B) 100MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
13862,LETICO (B) 25MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
13849,LETICO (B) 50MG X30COM.,LAMOTRIGINA,ANTIEPILEPTICOS
13304,LETROVITAE (B) 2.5MG X30COM.,LETROZOL,TERAPIA ENDOCRINA
13009,LETROZOL (B) 2.5MG X30COM.REC.,LETROZOL,TERAPIA ENDOCRINA
14181,LEVEMIR 100UI/ML FLEXPEN 3ML X5F-A,INSULINA DETEMIR,FARMACOS EN DIABETES
16556,LEVEPSY 1000MG. CAJA 30 COMP.REC.,LEVETIRACETAM,
15486,LEVEPSY 500MG. CAJA 30 COMP. REC.,LEVETIRACETAM,
13943,LEVEVITAE (B) 1000MG X30COM.REC,LEVETIRACETAM,ANTIEPILEPTICOS
13314,LEVEVITAE (B) 500MG X30COM.REC,LEVETIRACETAM,ANTIEPILEPTICOS
15482,LEVEVITAE 1000MG. CAJA 30 COMP.REC.,LEVETIRACETAM,
15487,LEVEVITAE 500MG. CAJA 30 COMP.REC.,LEVETIRACETAM,
16384,LEVITRA 10MG. CAJA 2 COMP. REC.,VARDENAFIL,
16385,LEVITRA 20MG X 1 COMPRIMIDOS REC.,VARDENAFIL,
16899,LEVITRA 20MG. CAJA 2 COMP. REC.,VARDENAFIL,
17047,LEVOCETIRIZINA 5 MG. 30 COMP. (BAD),LEVOCETIRIZINA,ANTIALERGICO
16943,LEVOCETIRIZINA 5MG. CAJA 30 COMP. REC.,LEVOCETIRIZINA,
13497,LEVOFAMIL 250/25 X30COM.,CARBIDOPA / LEVODOPA,ANTIPARKINSONIANOS
